year,month,week,severity_score,outbreak_relevance_score,cases_total,deaths,search_volume_avg,search_volume_max,spike_ratio_max,spike_ratio_avg,baseline_avg,entity_count,location_count,org_count,person_count,date_entity_count,numeric_entity_count,has_who_mention,urgency_score,containment_score,net_urgency,risk_keyword_count,response_keyword_count,escalation_language_flag,word_count,sentence_count,avg_sentence_length,has_disease_in_text,has_country_in_text,disease_risk_score,disease_fatality_weight,disease_outbreak_count,is_peak_season,season_risk,country_outbreak_count,disease_country_count,is_endemic_country,case_fatality_ratio,has_deaths,has_cases,log_cases,log_deaths,cases_per_death,has_trend_data,spike_alert,spike_warning,disease_encoded,season_encoded,spike_level_encoded,escalated
2012,10,42,0,2,0,0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,1,5.0,1,1,0.5,0.35,51,1,0.3,1,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0,2,3,0,0
2012,9,39,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10.0,0,0,0.5,0.4,32,0,0.0,4,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0,4,3,0,0
2012,9,38,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,1,0,1,0,0,0,10,1,10.0,0,1,0.5,0.4,32,0,0.0,5,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0,4,3,0,0
2012,8,35,2,4,13934,232,0.0,0.0,0.0,0.0,0.0,4,1,1,0,1,1,0,1,0,1,0,0,0,11,2,5.5,1,1,0.6,0.45,249,1,0.3,15,4,1,0.0166,1,1,9.5422,5.451,60.06,0,0,0,0,2,0,1
2012,8,34,2,4,11653,216,0.0,0.0,0.0,0.0,0.0,4,0,2,0,1,1,0,1,0,1,0,0,0,9,2,4.5,1,1,0.6,0.45,249,1,0.3,15,4,1,0.0185,1,1,9.3634,5.3799,53.95,0,0,0,0,2,0,1
2012,8,34,2,4,15,10,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,2,0,2,0,2,0,0,1,14,2,7.0,1,0,0.9,0.9,165,0,0.0,61,17,1,0.6667,1,1,2.7726,2.3979,1.5,0,0,0,3,2,0,1
2012,8,33,1,4,0,6,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,2,0,2,0,0,1,9,1,9.0,1,0,0.9,0.9,165,0,0.0,61,17,1,0.0,1,0,0.0,1.9459,0.0,0,0,0,3,2,0,0
2012,8,31,2,4,0,16,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,0,0,0,7,1,7.0,1,1,0.9,0.9,165,0,0.0,62,49,1,0.0,1,0,0.0,2.8332,0.0,0,0,0,3,2,0,1
2012,7,30,2,4,20,14,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,2,0,1,0,1,0,0,0,8,2,4.0,1,1,0.9,0.9,165,0,0.0,62,49,1,0.7,1,1,3.0445,2.7081,1.43,0,0,0,3,2,0,1
2012,7,30,1,3,368,0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,0,1,0,0,0,0,0,0,0,12,1,12.0,1,0,0.6,0.45,249,1,0.3,61,11,1,0.0,0,1,5.9108,0.0,0.0,0,0,0,0,2,0,1
2012,5,21,2,4,11647,960,0.0,0.0,0.0,0.0,0.0,3,0,0,0,1,1,0,1,0,1,0,0,0,13,2,6.5,1,1,0.5,0.5,104,0,0.0,4,4,1,0.0824,1,1,9.3629,6.868,12.13,0,0,0,8,1,0,1
2012,4,14,2,4,0,70,0.0,0.0,0.0,0.0,0.0,3,1,0,1,0,1,0,1,0,1,0,0,0,6,1,6.0,1,1,0.7,0.65,28,1,0.3,27,2,0,0.0,1,0,0.0,4.2627,0.0,0,0,0,5,1,0,1
2012,2,5,1,4,0,2,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,2,0,2,0,2,0,0,1,9,2,4.5,1,1,0.65,0.55,108,1,0.3,6,3,1,0.0,1,0,0.0,1.0986,0.0,0,0,0,14,0,0,0
2011,12,48,0,2,0,0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,4,1,4.0,1,1,0.65,0.55,108,0,0.0,21,9,1,0.0,0,0,0.0,0.0,0.0,0,0,0,14,0,0,0
2011,10,40,2,2,0,11,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,1,0,1,0,1,0,0,0,11,1,11.0,1,1,0.45,0.3,18,0,0.0,2,2,0,0.0,1,0,0.0,2.4849,0.0,0,0,0,7,3,0,1
2011,9,38,1,2,84,0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,1,0,1,0,1,0,0,0,11,1,11.0,1,1,0.4,0.25,93,1,0.3,7,4,1,0.0,0,1,4.4427,0.0,0.0,0,0,0,11,3,0,0
2011,9,35,0,2,0,0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,0,0,0,8,1,8.0,1,1,0.4,0.25,93,1,0.3,32,2,0,0.0,0,0,0.0,0.0,0.0,0,0,0,11,3,0,0
2011,7,29,2,4,3896,265,0.0,0.0,0.0,0.0,0.0,5,2,1,0,1,1,0,1,0,1,0,0,0,19,2,9.5,1,0,0.6,0.45,249,1,0.3,61,11,1,0.068,1,1,8.268,5.5835,14.7,0,0,0,0,2,0,1
2011,7,27,0,1,1,0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,0,2,0,1,0,1,0,0,0,9,1,9.0,1,1,0.4,0.25,93,1,0.3,7,4,1,0.0,0,1,0.6931,0.0,0.0,0,0,0,11,2,0,0
2011,5,20,1,4,0,1,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,0,0,0,5,1,5.0,1,1,0.9,0.9,165,1,0.3,62,49,1,0.0,1,0,0.0,0.6931,0.0,0,0,0,3,1,0,0
2011,4,16,1,3,6500,0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,0,0,0,0,0,0,7,1,7.0,1,1,0.45,0.3,18,1,0.3,2,2,0,0.0,0,1,8.7797,0.0,0.0,0,0,0,7,1,0,1
2011,4,16,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,0,0,8,1,8.0,1,1,0.4,0.25,93,0,0.0,14,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0,11,1,0,0
2011,2,5,2,5,79,35,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,2,0,1,0,1,0,0,0,12,2,6.0,1,1,0.65,0.55,108,1,0.3,14,11,1,0.443,1,1,4.382,3.5835,2.26,0,0,0,14,0,0,1
2011,1,3,2,5,226,53,0.0,0.0,0.0,0.0,0.0,4,0,1,0,1,2,0,2,0,2,0,0,1,12,3,4.0,1,1,0.65,0.55,108,1,0.3,62,2,0,0.2345,1,1,5.425,3.989,4.26,0,0,0,14,0,0,1
2010,11,47,2,5,60240,1415,0.0,0.0,0.0,0.0,0.0,5,1,2,0,2,0,0,1,0,1,0,0,0,11,2,5.5,1,1,0.6,0.45,249,0,0.0,6,5,1,0.0235,1,1,11.0061,7.2556,42.57,0,0,0,0,3,0,1
2010,11,46,2,4,17418,1065,0.0,0.0,0.0,0.0,0.0,5,1,1,0,2,1,0,1,0,1,0,0,0,11,2,5.5,1,1,0.6,0.45,249,0,0.0,6,5,1,0.0611,1,1,9.7653,6.9717,16.35,0,0,0,0,3,0,1
2010,11,45,0,2,1,0,0.0,0.0,0.0,0.0,0.0,5,1,2,0,1,1,0,1,0,1,0,0,0,20,1,20.0,1,0,0.4,0.25,93,0,0.0,1,1,0,0.0,0,1,0.6931,0.0,0.0,0,0,0,11,3,0,0
2010,11,45,2,5,184,85,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,2,0,1,0,1,0,0,0,10,2,5.0,1,0,0.4,0.25,93,0,0.0,28,2,0,0.462,1,1,5.2204,4.4543,2.16,0,0,0,11,3,0,1
2010,11,44,2,5,120,58,0.0,0.0,0.0,0.0,0.0,4,0,1,0,1,2,0,2,0,2,0,0,1,11,3,3.7,1,0,0.4,0.25,93,0,0.0,28,2,0,0.4833,1,1,4.7958,4.0775,2.07,0,0,0,11,3,0,1
2010,11,44,2,5,6742,442,0.0,0.0,0.0,0.0,0.0,5,1,1,0,1,2,0,1,0,1,0,0,0,11,2,5.5,1,1,0.6,0.45,249,0,0.0,6,5,1,0.0656,1,1,8.8163,6.0936,15.25,0,0,0,0,3,0,1
2010,10,43,2,5,4722,303,0.0,0.0,0.0,0.0,0.0,4,1,1,0,1,1,0,1,0,1,0,0,0,10,2,5.0,1,1,0.6,0.45,249,0,0.0,6,5,1,0.0642,1,1,8.4602,5.717,15.58,0,0,0,0,3,0,1
2010,10,43,2,4,0,259,0.0,0.0,0.0,0.0,0.0,3,1,1,0,0,1,0,1,0,1,0,0,0,5,1,5.0,1,1,0.6,0.45,249,0,0.0,6,5,1,0.0,1,0,0.0,5.5607,0.0,0,0,0,0,3,0,1
2010,10,43,0,2,0,0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,3,1,3.0,1,1,0.6,0.45,249,0,0.0,7,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,3,0,0
2010,10,43,2,4,0,15,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,1,0,1,0,1,0,0,0,10,1,10.0,1,1,0.5,0.35,51,1,0.3,7,2,0,0.0,1,0,0.0,2.7726,0.0,0,0,0,2,3,0,1
2010,10,40,2,4,7869,515,0.0,0.0,0.0,0.0,0.0,4,0,2,0,1,1,0,1,0,1,0,0,0,9,2,4.5,1,0,0.6,0.45,249,0,0.0,9,4,1,0.0654,1,1,8.9708,6.2461,15.28,0,0,0,0,3,0,1
2010,9,36,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,10,1,10.0,1,1,0.4,0.25,93,1,0.3,48,7,1,0.0,0,0,0.0,0.0,0.0,0,0,0,11,3,0,0
2010,8,32,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,3.0,1,1,0.8,0.75,26,1,0.3,3,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0,10,2,0,0
2010,7,29,0,2,2,0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1,1,0,1,0,1,0,0,0,15,2,7.5,1,1,0.65,0.55,108,0,0.0,61,4,1,0.0,0,1,1.0986,0.0,0.0,0,0,0,14,2,0,0
2010,7,29,0,1,15,0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,1,0,1,0,1,1,0,0,12,1,12.0,1,1,0.4,0.25,93,1,0.3,48,7,1,0.0,0,1,2.7726,0.0,0.0,0,0,0,11,2,0,0
2010,5,19,2,3,0,18,0.0,0.0,0.0,0.0,0.0,4,2,0,0,0,2,0,1,0,1,0,0,0,10,1,10.0,1,1,0.7,0.6,39,0,0.0,28,4,1,0.0,1,0,0.0,2.9444,0.0,0,0,0,12,1,0,1
2010,5,18,2,5,172,15,0.0,0.0,0.0,0.0,0.0,5,2,0,0,1,2,0,2,0,2,0,0,1,15,3,5.0,1,1,0.7,0.6,39,0,0.0,28,4,1,0.0872,1,1,5.1533,2.7726,11.47,0,0,0,12,1,0,1
2010,4,17,1,3,171,0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,0,1,0,0,0,11,2,5.5,1,1,0.4,0.25,93,0,0.0,4,2,0,0.0,0,1,5.1475,0.0,0.0,0,0,0,11,1,0,1
2010,4,16,0,2,0,0,0.0,0.0,0.0,0.0,0.0,5,2,1,0,1,0,0,1,0,1,0,0,0,12,1,12.0,1,1,0.4,0.25,93,0,0.0,4,2,0,0.0,0,0,0.0,0.0,0.0,0,0,0,11,1,0,0
2010,3,13,0,2,0,0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,6,1,6.0,1,1,0.7,0.6,39,0,0.0,28,4,1,0.0,0,0,0.0,0.0,0.0,0,0,0,12,1,0,0
2009,12,49,1,4,0,3,0.0,0.0,0.0,0.0,0.0,4,1,0,1,1,1,0,2,0,2,0,0,1,12,2,6.0,1,1,0.65,0.55,108,0,0.0,6,2,0,0.0,1,0,0.0,1.3863,0.0,0,0,0,14,0,0,0
2009,11,47,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,0,0,0,0,0,0,8,1,8.0,1,1,0.5,0.35,51,0,0.0,3,2,0,0.0,0,0,0.0,0.0,0.0,0,0,0,2,3,0,0
2009,10,44,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,5.0,1,1,0.5,0.35,51,1,0.3,3,2,0,0.0,0,0,0.0,0.0,0.0,0,0,0,2,3,0,0
2009,10,40,0,2,0,0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,1,0,1,0,0,0,7,1,7.0,1,1,0.65,0.55,108,0,0.0,9,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0,14,3,0,0
2009,8,33,1,4,0,3,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1,1,0,2,0,2,0,0,1,8,2,4.0,1,1,0.8,0.75,26,1,0.3,32,1,0,0.0,1,0,0.0,1.3863,0.0,0,0,0,10,2,0,0
2009,7,29,1,2,258,0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,6,1,6.0,1,1,0.4,0.25,93,1,0.3,27,5,1,0.0,0,1,5.5568,0.0,0.0,0,0,0,11,2,0,1
2009,6,24,2,3,0,4276,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,2,0,1,0,1,0,0,0,8,1,8.0,1,1,0.6,0.45,249,1,0.3,8,8,1,0.0,1,0,0.0,8.361,0.0,0,0,0,0,2,0,1
2009,5,19,0,2,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,1,0,1,0,0,0,7,1,7.0,1,1,0.65,0.55,108,0,0.0,22,7,1,0.0,0,0,0.0,0.0,0.0,0,0,0,14,1,0,0
2009,4,18,0,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,0,0,0,0,0,0,11,1,11.0,1,1,0.65,0.55,108,0,0.0,28,2,0,0.0,0,1,0.6931,0.0,0.0,0,0,0,14,1,0,0
2009,3,14,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,11,1,11.0,1,1,0.9,0.9,165,1,0.3,11,3,1,0.0,0,0,0.0,0.0,0.0,0,0,0,3,1,0,0
2009,3,13,2,4,0,960,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,0,0,10,1,10.0,1,0,0.5,0.5,104,1,0.3,27,5,1,0.0,1,0,0.0,6.868,0.0,0,0,0,8,1,0,1
2009,3,13,2,4,91164,4037,0.0,0.0,0.0,0.0,0.0,5,1,1,0,1,2,0,1,0,1,0,0,0,11,2,5.5,1,1,0.6,0.45,249,0,0.0,8,8,1,0.0443,1,1,11.4204,8.3035,22.58,0,0,0,0,1,0,1
2009,3,10,2,4,0,333,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,0,0,0,8,1,8.0,0,1,0.5,0.5,104,1,0.3,27,5,1,0.0,1,0,0.0,5.8111,0.0,0,0,0,8,1,0,1
2009,3,10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,1,1,0,0,9,1,9.0,1,1,0.4,0.25,93,0,0.0,33,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0,11,1,0,0
2009,2,8,2,3,0,3731,0.0,0.0,0.0,0.0,0.0,4,1,1,0,1,1,0,1,0,1,0,0,0,8,1,8.0,1,1,0.6,0.45,249,0,0.0,8,8,1,0.0,1,0,0.0,8.2247,0.0,0,0,0,0,0,0,1
2009,2,8,2,4,32,15,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,2,0,2,0,2,0,0,1,16,2,8.0,1,1,0.9,0.9,165,1,0.3,61,17,1,0.4688,1,1,3.4965,2.7726,2.13,0,0,0,3,0,0,1
2009,2,6,0,2,0,0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,9,1,9.0,1,1,0.9,0.9,165,1,0.3,11,3,1,0.0,0,0,0.0,0.0,0.0,0,0,0,3,0,0,0
2009,1,5,2,3,60000,3100,0.0,0.0,0.0,0.0,0.0,4,1,0,0,2,1,1,3,0,3,0,0,1,20,4,5.0,1,1,0.6,0.45,249,0,0.0,8,8,1,0.0517,1,1,11.0021,8.0395,19.35,0,0,0,0,0,0,1
2009,1,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0,6,1,6.0,1,1,0.4,0.25,93,0,0.0,27,5,1,0.0,0,0,0.0,0.0,0.0,0,0,0,11,0,0,0
2009,1,1,2,4,0,12,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,1,0,1,0,1,0,0,0,14,1,14.0,1,0,0.9,0.9,165,1,0.3,61,17,1,0.0,1,0,0.0,2.5649,0.0,0,0,0,3,0,0,1
2008,12,52,2,4,26497,1518,0.0,0.0,0.0,0.0,0.0,4,1,1,0,2,0,0,1,0,1,0,0,0,10,2,5.0,1,1,0.6,0.45,249,0,0.0,8,8,1,0.0573,1,1,10.1848,7.3258,17.46,0,0,0,0,0,0,1
2008,12,49,2,4,11735,484,0.0,0.0,0.0,0.0,0.0,4,1,1,0,1,1,0,1,0,1,0,0,0,8,2,4.0,1,1,0.6,0.45,249,0,0.0,8,8,1,0.0412,1,1,9.3704,6.1841,24.25,0,0,0,0,0,0,1
2008,9,40,1,2,0,5,0.0,0.0,0.0,0.0,0.0,3,1,1,0,0,1,0,1,0,1,0,0,0,7,1,7.0,1,1,0.6,0.45,249,1,0.3,10,9,1,0.0,1,0,0.0,1.7918,0.0,0,0,0,0,3,0,0
2008,9,39,2,4,7166,133,0.0,0.0,0.0,0.0,0.0,5,1,1,0,2,1,0,2,0,2,0,0,1,12,3,4.0,1,0,0.6,0.45,249,1,0.3,5,2,0,0.0186,1,1,8.8772,4.8978,53.88,0,0,0,0,3,0,1
2008,7,28,0,2,0,0,0.0,0.0,0.0,0.0,0.0,4,2,0,1,1,0,0,1,0,1,0,0,0,14,1,14.0,1,1,0.9,0.88,44,0,0.0,4,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0,6,2,0,0
2008,6,25,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,6,1,6.0,1,1,0.4,0.25,93,1,0.3,27,5,1,0.0,0,0,0.0,0.0,0.0,0,0,0,11,2,0,0
2008,5,21,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,7.0,1,1,0.65,0.55,108,0,0.0,6,2,0,0.0,0,0,0.0,0.0,0.0,0,0,0,14,1,0,0
2008,4,17,1,4,0,1,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,0,0,0,8,1,8.0,1,0,0.65,0.55,108,0,0.0,1,1,0,0.0,1,0,0.0,0.6931,0.0,0,0,0,14,1,0,0
2008,4,17,1,3,2490,0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,1,0,1,0,1,0,0,0,14,1,14.0,1,1,0.6,0.45,249,0,0.0,2,1,0,0.0,0,1,7.8204,0.0,0.0,0,0,0,0,1,0,1
2008,4,16,2,4,0,17,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,1,0,1,0,1,0,0,0,7,1,7.0,1,1,0.7,0.6,39,0,0.0,10,1,0,0.0,1,0,0.0,2.8904,0.0,0,0,0,12,1,0,1
2008,4,15,2,4,120570,48,0.0,0.0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,0,1,0,0,0,10,2,5.0,1,1,0.5,0.35,51,0,0.0,19,2,0,0.0004,1,1,11.7,3.8918,2511.88,0,0,0,2,1,0,1
2008,3,10,1,4,0,6,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,2,0,1,0,1,0,0,0,9,1,9.0,1,1,0.65,0.55,108,1,0.3,3,3,1,0.0,1,0,0.0,1.9459,0.0,0,0,0,14,1,0,0
2008,2,9,1,4,0,3,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,1,0,1,0,1,0,0,0,8,1,8.0,1,1,0.65,0.55,108,1,0.3,3,3,1,0.0,1,0,0.0,1.3863,0.0,0,0,0,14,0,0,0
2008,2,8,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7.0,1,1,0.5,0.5,104,1,0.3,4,4,1,0.0,0,0,0.0,0.0,0.0,0,0,0,8,0,0,0
2008,2,8,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,6,1,6.0,1,1,0.9,0.9,165,1,0.3,62,49,1,0.0,0,0,0.0,0.0,0.0,0,0,0,3,0,0,0
2008,2,8,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,4.0,1,1,0.65,0.55,108,1,0.3,3,3,1,0.0,0,0,0.0,0.0,0.0,0,0,0,14,0,0,0
2008,1,4,2,4,698,222,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.7,0.6,39,1,0.3,33,6,1,0.3181,1,1,6.5497,5.4072,3.14,0,0,0,12,0,0,1
2007,12,51,2,3,632,218,0.0,0.0,0.0,0.0,0.0,5,1,2,0,0,2,0,1,0,1,0,0,0,13,2,6.5,1,1,0.7,0.6,39,1,0.3,33,6,1,0.3449,1,1,6.4505,5.3891,2.9,0,0,0,12,0,0,1
2007,12,49,2,4,0,22,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,0,0,0,9,1,9.0,1,1,0.9,0.9,165,0,0.0,62,49,1,0.0,1,0,0.0,3.1355,0.0,0,0,0,3,0,0,1
2007,11,48,2,4,0,16,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1,1,0,2,0,2,0,0,1,10,2,5.0,1,1,0.9,0.9,165,0,0.0,62,49,1,0.0,1,0,0.0,2.8332,0.0,0,0,0,3,3,0,1
2007,11,47,2,4,451,164,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.7,0.6,39,1,0.3,33,6,1,0.3636,1,1,6.1137,5.1059,2.75,0,0,0,12,3,0,1
2007,11,46,2,4,329,96,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.7,0.6,39,1,0.3,33,6,1,0.2918,1,1,5.7991,4.5747,3.43,0,0,0,12,3,0,1
2007,11,45,2,3,228,84,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,2,0,1,0,1,0,0,0,12,2,6.0,1,1,0.7,0.6,39,1,0.3,33,6,1,0.3684,1,1,5.4337,4.4427,2.71,0,0,0,12,3,0,1
2007,11,45,2,4,125,60,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,2,0,1,0,1,0,0,0,10,2,5.0,1,1,0.7,0.6,39,1,0.3,33,6,1,0.48,1,1,4.8363,4.1109,2.08,0,0,0,12,3,0,1
2007,10,40,2,5,30000,14,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,3,0,1,0,1,0,0,0,11,2,5.5,1,1,0.6,0.45,249,0,0.0,10,9,1,0.0005,1,1,10.309,2.7081,2142.86,0,0,0,0,3,0,1
2007,10,40,1,3,76,0,0.0,0.0,0.0,0.0,0.0,4,2,1,0,0,1,0,0,0,0,0,0,0,16,2,8.0,1,1,0.9,0.9,165,0,0.0,61,17,1,0.0,0,1,4.3438,0.0,0.0,0,0,0,3,3,0,0
2007,9,39,0,2,0,0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,1,0,0,0,0,0,0,0,13,1,13.0,1,1,0.9,0.9,165,0,0.0,61,17,1,0.0,0,0,0.0,0.0,0.0,0,0,0,3,3,0,0
2007,9,39,1,3,30000,0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,2,0,0,0,0,0,0,0,9,1,9.0,1,1,0.6,0.45,249,1,0.3,10,9,1,0.0,0,1,10.309,0.0,0.0,0,0,0,0,3,0,1
2007,9,37,2,5,372,166,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,2,0,1,0,1,0,0,0,15,2,7.5,1,1,0.9,0.9,165,0,0.0,61,17,1,0.4462,1,1,5.9216,5.118,2.24,0,0,0,3,3,0,1
2007,8,34,0,1,27,0,0.0,0.0,0.0,0.0,0.0,4,2,0,0,0,1,0,0,0,0,0,0,0,13,1,13.0,1,1,0.4,0.25,93,1,0.3,61,3,1,0.0,0,1,3.3322,0.0,0.0,0,0,0,11,2,0,0
2007,8,33,0,2,0,0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,7,1,7.0,1,1,0.9,0.88,44,0,0.0,62,4,1,0.0,0,0,0.0,0.0,0.0,0,0,0,6,2,0,0
2007,8,32,0,2,10,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,1,1,0,1,0,1,0,0,0,11,2,5.5,1,1,0.4,0.25,93,1,0.3,48,7,1,0.0,0,1,2.3979,0.0,0.0,0,0,0,11,2,0,0
2007,8,31,0,2,0,0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,1,0,0,1,0,1,0,0,0,8,1,8.0,1,1,0.9,0.88,44,0,0.0,62,4,1,0.0,0,0,0.0,0.0,0.0,0,0,0,6,2,0,0
2007,7,31,0,1,8,0,0.0,0.0,0.0,0.0,0.0,4,2,0,0,0,1,0,0,0,0,0,0,0,13,1,13.0,1,1,0.4,0.25,93,1,0.3,48,7,1,0.0,0,1,2.1972,0.0,0.0,0,0,0,11,2,0,0
2007,5,19,2,4,684,155,0.0,0.0,0.0,0.0,0.0,6,3,1,0,0,2,0,1,0,1,0,0,0,17,2,8.5,1,1,0.7,0.6,39,0,0.0,16,9,1,0.2266,1,1,6.5294,5.0499,4.41,0,0,0,12,1,0,1
2007,4,16,2,4,0,1490,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,2,0,1,0,1,0,0,0,10,1,10.0,0,1,0.5,0.5,104,1,0.3,28,19,1,0.0,1,0,0.0,7.3072,0.0,0,0,0,8,1,0,1
2007,3,12,2,4,0,12,0.0,0.0,0.0,0.0,0.0,4,1,1,0,1,1,0,2,0,2,0,0,1,14,2,7.0,1,1,0.7,0.6,39,0,0.0,4,1,0,0.0,1,0,0.0,2.5649,0.0,0,0,0,12,1,0,1
2007,3,12,2,4,0,583,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,0,0,9,1,9.0,0,1,0.5,0.5,104,1,0.3,28,19,1,0.0,1,0,0.0,6.3699,0.0,0,0,0,8,1,0,1
2007,2,7,0,2,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,7,1,7.0,1,1,0.65,0.55,108,1,0.3,7,4,1,0.0,0,0,0.0,0.0,0.0,0,0,0,14,0,0,0
2007,2,5,1,4,0,6,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,0,0,0,11,1,11.0,0,1,0.5,0.5,104,1,0.3,61,4,1,0.0,1,0,0.0,1.9459,0.0,0,0,0,8,0,0,0
